ra,dec
127.4212571,39.4007901
127.7378009,39.3315501
127.7013972,39.4604777
126.4894637,39.3916306
126.2651507,39.4912737
126.5996137,39.4938991
127.0982158,38.7129451
127.0715222,38.9278785
126.85243,39.02746
127.0762272,39.2007961
130.0212951,39.3169563
130.5198369,39.273452
130.8920573,39.4590279
130.7610712,39.4302192
130.1441098,39.5963949
130.1749731,39.3065469
128.9184537,38.5369753
128.6470351,38.5078575
129.35001,38.63501
129.6798104,38.5758292
129.8413925,38.7668189
129.0910305,38.6408212
130.2718492,38.9109252
130.5015254,39.0302827
128.6881937,38.3421755
128.85036,38.29201
128.6729614,38.1994701
129.7296532,39.064373
129.676423,38.416745
129.1598519,38.1650356
129.2976708,38.1890724
128.64313,39.42692
128.7037,39.46581
128.9109968,39.5570439
128.826126,40.2318891
128.878307,40.0243011
128.9182449,39.9430597
129.1493699,39.694577
129.3907334,40.0576784
129.454685,40.1877112
129.4079475,39.5510007
128.3713292,39.459067
128.72247,38.785701
128.3930296,39.786387
128.86479,39.93102
128.8434694,39.870792
128.80274,39.9879413
128.539637,39.702914
128.8106167,40.2761952
128.8888666,40.277266
129.0586746,41.0079343
128.9844204,41.0703867
128.6116844,41.237464
128.957537,41.2022508
129.0533209,41.1857814
128.8186836,41.5169364
128.2332481,41.6449586
128.4586975,41.350716
129.0184533,40.6194821
128.290143,41.1173094
128.3640285,41.012916
128.3032867,41.0051788
128.3519482,40.9159733
129.1542273,40.8850552
129.2017613,40.7740745
129.22424,41.02786
129.3165376,41.0760725
129.2350547,40.9112636
128.5990437,40.7102329
128.4678443,40.6878869
129.7550936,40.3367486
125.3830535,40.1376818
125.5936405,39.3156891
125.2482741,39.7296905
127.64068,42.23833
129.3773994,41.6197964
125.1209883,41.1979216
124.939617,41.1487428
124.6382671,40.3256993
125.8890825,41.2146515
124.8640531,40.9784224
124.6962909,40.8301851
125.2092784,40.9616451
125.549327,41.0665782
125.4558783,41.1537169
125.18075,40.26601
125.556856,40.7933972
124.6822702,40.7343745
124.6812972,40.6690606
124.6491803,40.5303433
127.1840002,41.3114338
126.4292334,41.0275479
126.4082162,40.9526551
127.7172462,41.0483522
127.8019425,41.1589119
128.101424,41.3002427
127.9749612,41.1827531
126.87451,41.49184
127.6464723,41.1026785
125.2008166,41.3638319
160.53261,16.14574
160.54932,16.12946
161.06876,16.4773
160.68465,16.7114
160.58301,16.614
160.52901,15.835928
159.38219,18.09299
160.40643,18.5506
160.56879,17.667397
160.62296,17.77256
160.67233,18.61562
162.17851,17.29213
162.46593,17.8938
162.10329,16.33002
161.67036,16.06172
161.08923,17.27485
161.1042,17.79233
161.44319,17.96754
161.41234,17.96872
161.66798,18.95646
161.15683,19.56977
162.05794,18.6336
161.29166,20.18234
161.97206,19.88819
158.57518,18.63394
160.80208,19.01143
186.25639,25.61151
186.32115,25.53722
186.18634,26.99735
186.6743,26.0803
187.77003,25.79282
187.53658,27.11971
187.78781,28.19279
187.52197,27.58134
184.52423,28.35831
184.5246308,28.1761487
185.56407,28.35662
54.639652,25.783432
53.774927,25.598818
53.34684,25.008202
53.784933,26.649324
128.2959691,26.958782
128.2481133,27.0932449
128.3091164,27.0211638
128.2925479,27.0601146
127.5276076,27.1952511
128.1751257,27.4704482
128.2514072,27.2369753
128.4944856,27.6397696
127.6152681,26.8990525
127.2597571,27.028418
127.5405402,26.8849809
127.2019547,27.3522904
126.4156125,27.9159686
126.384608,27.6087138
126.74019,27.64651
126.5908353,27.2472199
127.4555878,28.8821148
126.7472541,29.4200826
126.53119,29.075348
126.41552,29.19251
126.8116232,29.8248533
127.3431634,29.838541
127.2000283,29.5143302
127.0340168,29.252309
126.7496446,28.957756
127.8215252,29.5279133
127.4618507,29.5707642
128.0706525,29.6295082
127.9118191,29.6710115
128.3889769,29.6157386
128.35823,29.54164
128.4275031,28.7847995
128.0448762,28.7881058
128.5467629,29.1061177
127.555868,28.8986845
127.6991633,29.3639503
127.5296068,29.3088182
127.7972773,29.4228633
127.7613548,29.170705
127.8847272,29.1676616
127.5236491,29.098406
128.6602719,29.3220534
128.6764757,29.1890907
128.2696909,27.8608614
127.5142638,28.3437684
127.5644434,28.358988
127.705994,28.2688047
127.3286942,28.6818942
127.4824773,28.4009997
128.3325915,28.315286
128.3467823,28.608421
127.6541575,28.5058342
126.7317606,28.6123799
126.9911312,28.6281922
126.96675,28.347104
127.00273,28.26817
127.3099133,28.3374736
127.4155357,28.3286522
127.0573876,28.2149412
127.0807388,28.2698882
127.1279366,28.2708788
127.1076564,28.2428256
129.7169499,28.2055545
130.0178665,29.0954107
129.8610539,29.1453442
130.7068093,29.1468182
129.6533527,28.8001334
129.6696356,28.8271058
130.0686844,28.8205822
130.1672306,28.4952315
130.161642,28.5519872
130.1604352,28.4502284
129.9910292,28.2955949
128.8596686,27.4742022
129.1877071,27.6159306
128.6714483,27.6377005
129.6042832,27.5783314
129.6753076,27.8011142
129.1190729,27.7909173
129.0156948,27.8605991
130.4231151,27.9187694
130.2269683,27.9928329
130.2349304,27.7922005
128.9591943,27.4139711
128.7859996,27.3328135
129.8042234,27.8827376
129.6278471,28.1608815
129.6830825,28.0287543
129.9965986,27.8702468
129.4768045,27.3283063
129.4554023,27.2196631
128.88052,28.77304
128.8932644,28.7906167
128.80271,28.6220926
129.7006314,28.9338414
128.8964852,28.1544189
129.113924,28.2023082
129.5378232,28.649627
129.4304721,28.6179658
128.6053635,28.5809389
128.673451,28.3897249
128.8244163,27.8222391
128.8077748,27.9590933
129.1635688,28.9948351
128.9601703,30.0395941
128.9704476,30.4256889
128.5587528,30.2498059
129.3388269,29.595226
129.2473086,29.7563975
128.6225119,29.92867
128.6386161,29.9164976
128.659888,29.9380892
129.1982026,29.8861213
129.3336094,29.9828416
128.8198671,29.7585092
128.9844054,29.6820492
128.5733549,29.8206077
128.9871645,29.6639347
129.5810949,29.4290865
129.6377497,29.4818971
126.1354414,28.4295228
126.1600796,28.8210638
127.8270433,31.1626967
128.84575,31.38835
127.8148414,30.894865
127.7848537,30.8956101
128.6294833,31.3691361
127.4494616,31.7311968
128.4760629,31.6465681
129.8756348,30.7550653
129.8619999,30.8962187
129.212008,31.237598
129.4967566,30.7262021
129.1631322,30.7370675
129.2877968,30.6610286
130.1172376,31.019306
125.6513909,29.5576793
125.6000775,29.6014905
126.5646885,30.0500842
126.639486,30.0870015
126.3500439,30.2730921
126.068701,30.4830292
126.2390565,30.144525
126.239719,29.889138
125.79269,29.72023
127.4979068,30.2610021
128.2719766,30.6574736
127.0100049,30.1917536
127.3346388,30.4733503
127.2540526,30.4326227
127.0655368,30.352437
127.3058429,30.3487337
127.2393516,30.397523
127.3566004,30.5119336
127.4702175,30.4541165
128.1090225,30.4690541
128.1614032,30.3623921
127.4891487,30.5915007
127.114054,30.7481765
127.2841393,30.5441226
127.70689,30.80815
127.797819,30.7262551
127.9987307,30.6585302
127.5003625,30.0604195
127.4380031,29.9925095
127.2323125,30.1077816
127.4143219,30.0229225
127.2690019,30.1849332
126.7699036,31.2296786
127.3078964,31.0700485
126.7561566,30.8245148
126.506538,31.0598203
126.1958524,31.0483988
126.2431355,30.9409858
188.08477,32.105297
131.7540686,26.9049463
130.3889,26.78196
130.3468314,26.5650059
129.8446135,26.938998
129.5218639,26.9434871
129.5273676,26.8743852
129.0185029,27.2599007
129.627635,27.149243
129.9389992,26.4253085
130.3075055,27.9077999
129.7180347,28.63312
129.8228136,28.235201
129.8242984,28.8667617
130.1658991,29.0184283
130.7393177,29.0095044
131.1524989,28.9535138
131.4514089,28.6897638
131.6918482,27.9268623
131.646878,28.0215133
131.6563016,27.8589474
131.8129204,28.1566791
131.6727649,28.3248409
131.910355,28.1394602
131.1496158,28.0031861
131.1804018,28.0798418
131.1075522,28.5056683
131.3979,27.15364
130.9741261,27.6467715
130.4863371,27.7209279
130.9253282,27.7672501
131.4283701,27.8738067
131.1156138,27.6231531
131.1811337,27.7282342
131.3402655,27.7461274
131.34113,27.824625
131.2099242,27.6843345
131.2664209,27.7715679
130.1042676,27.7435419
130.1929613,27.7258214
130.1780929,27.5773043
133.41396,27.6167
133.56671,27.12142
132.4704888,28.4418689
132.2726287,28.5975801
132.5491766,29.1368508
132.3448101,29.1321465
132.1800472,29.3550311
132.3855412,29.4386911
132.1537821,29.484279
132.155568,29.6605251
132.2877413,29.3903648
132.4948829,29.4254638
132.2850419,29.7299928
131.89166,29.73948
131.895969,29.6455953
131.9790916,29.4256836
132.0314335,29.5258492
131.8478624,29.3247378
131.7381318,29.4011979
131.91962,29.5243345
131.8996351,29.4882651
131.8442453,29.2978882
131.9264177,29.0229318
131.9899774,29.2646855
132.0076119,29.2309104
132.6812967,29.2541108
132.635078,29.1266784
132.6526414,29.1126
132.1533829,28.8996679
132.2291244,28.736307
132.3465909,28.9285242
129.21595,27.8454667
129.4581404,28.1264668
130.8454024,30.340943
131.9087737,30.2822751
131.3782776,30.342426
131.502685,30.5675418
131.1167366,30.5750401
131.756372,30.8037712
133.4221534,29.9899374
132.2281652,30.2199993
128.696698,28.4927883
129.6137828,28.5408294
129.4284747,28.7698628
129.3518652,29.3089087
130.7998836,29.3964042
131.222495,29.6561995
131.4828595,29.7739919
131.6418277,29.8156519
130.2822119,29.3251226
129.9714262,29.2061713
130.0892763,29.2149424
131.3973444,29.3131947
131.6131758,29.5627824
131.3595308,29.4734167
131.5858032,29.3844608
130.4833875,29.6409893
130.5543844,29.7916336
131.2809834,29.312745
131.1102318,29.3315391
131.2061664,29.3020479
131.14616,29.28732
130.7879214,29.3530865
130.7795227,29.0926482
128.9774512,29.6924354
129.9832838,30.1623473
130.0799343,30.1946663
129.5623489,29.7557573
129.4527464,29.7822808
130.74747,30.00795
130.0468468,29.8610512
202.84109,18.60629
202.81302,18.38636
204.86792,18.44012
203.19353,18.82236
203.05316,18.24239
200.80145,18.85963
209.4675864,7.4134968
211.0322214,6.4858903
210.2186841,6.4863679
211.8931958,7.4418444
106.55943,23.585265
106.07655,23.90182
163.4143808,39.9331715
163.6387669,40.3638466
163.5439875,40.4098917
163.4555503,40.4198679
163.8725718,40.0575441
163.8195799,39.925189
164.247402,40.4880138
164.05226,40.46726
163.83141,40.45486
163.77396,40.45837
163.76883,40.14675
163.8375804,40.1238929
163.0052273,40.0396371
162.8463399,40.1417179
161.9565545,40.6742416
162.5613041,39.866479
161.60498,40.64481
162.5674768,40.3611538
162.5409919,42.2989694
162.3030147,42.2843779
162.8050064,41.9202299
162.2394424,41.5233872
163.9902615,42.2947441
164.5140883,42.2661286
164.09198,42.30219
164.5290784,41.4931409
164.5919703,41.6373376
164.3440574,41.6739506
164.6067808,41.6743171
164.4654598,41.8308476
164.0388965,41.7271248
164.7941285,42.1413189
163.66286,40.53458
163.37053,40.82479
164.0761927,41.2975321
164.4320982,41.0099495
164.4709913,40.8621636
164.2454712,40.8217058
162.8100716,41.0416163
162.70135,41.07701
167.3110101,41.6599125
166.5196756,41.6011733
166.4779888,41.1174539
165.9439649,41.2321275
164.6828261,40.2010748
164.9130391,40.3517806
165.075226,39.8558812
164.8132929,39.9864644
165.3879517,39.8251638
165.0639335,41.3846827
165.0474136,41.2626947
164.8193647,41.2865073
165.2219927,41.8019117
165.6632127,41.6429651
165.3792006,41.5136857
165.70488,41.77193
164.6293264,41.2866317
164.6508495,41.1175218
164.5202059,41.0114575
164.6272055,40.8755098
164.533766,40.6671488
165.1019514,41.5966253
165.2178375,41.6755519
165.0760977,41.7184772
164.6914963,43.2920565
164.7013358,42.7439317
164.828935,42.5898096
164.7585819,42.7160318
164.9527594,42.7829358
165.8693072,42.4804932
165.2996986,42.5077867
161.3621824,41.413226
163.4291501,44.1266415
164.3390067,44.1278659
166.2153097,43.607009
165.8602455,43.9557128
165.4165996,43.7098766
165.0889349,43.5316593
166.7893829,43.1817421
166.5098762,43.1734798
161.20825,42.94447
161.652036,42.1680599
161.8637002,42.1411293
162.39277,42.883912
161.5746481,43.0216743
161.9038818,42.6752091
161.8976982,42.6560093
161.4613304,42.7080324
161.3199177,42.528779
164.0380227,43.4245999
164.372572,43.3989746
162.6798237,42.783283
163.2452555,42.9844869
164.1341614,42.7231547
164.31454,42.97435
163.2191131,43.4283947
163.1000928,43.4183674
163.1782319,43.3754983
163.05311,43.285721
163.7645,42.86023
163.0879221,42.9283718
162.3267552,44.067839
190.2808164,43.7752422
190.2068096,43.7431681
190.4026554,43.6047545
190.2364247,44.0118321
190.0127787,43.9574347
190.1871116,44.2982292
191.28728,43.81271
191.33286,43.86811
191.4140781,43.6337565
190.4490345,43.4775375
189.9087221,44.1619743
189.385587,44.3790909
189.7605466,45.2739969
188.5335951,45.5956223
189.7180363,46.3796254
189.6560164,45.710589
188.9864611,46.1478738
191.2224186,46.2668961
190.6008277,46.1624227
191.2162519,45.5230409
190.5697649,45.4564843
190.498893,45.5287846
190.4213072,45.5032544
189.9582494,45.9335651
190.9186557,46.4630588
190.6112924,46.3482706
191.161258,46.0417275
190.1795737,44.9159863
189.8615005,45.1233106
190.4965841,44.3987945
190.3927337,44.4442399
191.0195267,44.9771919
191.0797567,44.8647347
190.6300459,44.6477623
190.2146035,45.2187655
189.3569857,44.8148974
189.6015455,44.4702711
189.70102,44.79221
189.7057679,44.9585396
193.0747212,45.0855835
192.9167725,44.9577957
192.8471699,45.8415981
192.9747019,45.6739244
193.25499,45.42377
192.8725944,45.2970335
192.4217473,44.2993276
192.736113,44.4098037
193.1032354,44.5971425
192.8105217,43.9753762
191.5072561,45.2073206
191.94387,45.820189
192.4765673,45.565064
192.5261174,45.4919355
191.7942491,44.9941604
192.2459677,45.384145
192.1032079,45.1637612
192.3623074,45.2629321
191.2259797,45.1180801
191.4885308,45.0216442
191.4901275,45.1375788
191.9361797,46.7726916
191.7629595,46.6756329
191.3006721,47.1684661
191.2153918,46.9402301
191.0788471,47.0248194
191.1641297,46.90066
191.9792825,46.4471076
192.0706676,46.1345659
190.1272494,48.096114
190.0896384,47.8621712
190.4183363,48.2359342
191.6646538,47.9488181
192.7500583,47.6955758
188.2521586,45.9489121
188.2708336,46.5811675
187.9822471,46.8091531
187.5526195,46.0126913
189.8078508,47.0043665
190.6718298,47.3897614
190.3553032,47.2256078
189.0320091,46.6433397
189.4910056,46.8270897
189.4155258,46.8518288
190.5619749,46.6393127
190.49109,47.05654
190.3093395,46.684544
190.0918626,46.7125782
190.214538,47.1914736
189.3532987,46.5332397
189.6949846,46.4655133
189.1131127,47.4345436
188.9244302,47.4725362
188.1727276,46.9268448
134.33549,2.921329
183.4773386,55.9171585
182.5663965,55.257647
185.4630743,55.7311925
206.091418,29.917191
166.8250313,56.4299884
183.7374696,10.5131986
183.5967076,9.6726258
184.0259125,9.4859194
184.69009,11.8928833
185.3609452,11.757791
184.9926003,11.9391131
181.8481915,10.4340053
182.6099587,11.656746
158.87105,25.63827
159.68658,25.54074
159.84279,25.07273
162.3558,24.85663
209.0778333,18.2917778
209.7706478,14.6784506
210.9691882,14.5233747
209.5273023,14.5849147
209.4210483,14.7362562
209.3229155,14.7546978
210.746,17.3489
210.69904,15.78463
211.14883,16.69714
210.66823,17.75632
172.62027,13.02212
172.8127198,13.1717743
172.4339829,13.3979638
172.5373955,13.3635026
172.8350487,13.3362092
172.75462,13.76101
172.61748,13.64298
172.4980101,13.9162005
172.5047966,13.8747785
172.4274095,13.4654392
173.3580129,13.199226
173.1933799,13.2747064
173.3036237,13.2802257
173.276013,13.2816161
172.505433,12.938056
171.1111155,13.8491027
171.8825704,13.5703427
171.233375,13.2282755
171.5726012,13.9230207
171.7638562,14.7826265
170.93726,15.38163
171.0778201,15.1583148
171.0958524,15.0926444
170.9247901,15.0134943
170.9423191,15.0999546
171.1343034,15.136512
171.49547,15.28841
171.5705567,15.1472827
171.4638997,15.1473875
171.5842946,15.2340728
172.2708643,15.6200922
171.9400424,15.5349634
172.353333,15.694972
172.76999,15.77596
172.8070652,15.6161571
172.8194023,14.8258002
172.719542,15.1515809
172.1904392,14.8175295
171.918285,15.1180517
172.2025827,15.1238262
171.8513091,15.1939966
171.95871,15.08829
172.2590336,15.1760956
173.078615,15.3097622
172.0763168,14.3530866
172.0246614,14.3094532
172.7081807,14.7710733
172.4713576,14.7301009
172.4674621,14.8208324
172.658,14.66529
172.4687969,14.4111245
172.7449068,14.4181236
172.4597315,14.6696937
172.3210087,14.7809827
171.5356576,14.3513192
171.387009,14.6326234
171.8698437,14.273231
171.6238957,14.3216463
171.6846894,14.3251413
174.1029822,15.3471755
174.3871548,15.2047729
174.8200421,14.4782792
174.54112,15.2285236
174.8076248,14.9049762
174.30927,14.98812
173.958701,14.8279343
173.2994222,13.9686523
174.4633662,14.0388919
173.5307465,13.9672621
173.66907,14.0065885
173.91946,13.67723
173.9413691,13.5794062
173.9885188,13.6405985
173.8516182,13.5906955
173.8890636,13.5300489
173.7949668,13.6525584
174.05016,13.52565
173.631594,13.4301949
173.5837555,13.2950131
173.2157771,14.7817909
173.3923797,14.8567073
173.3265171,15.2916928
173.8724481,15.1926126
173.6957875,15.2003349
173.9854344,15.2604262
173.8159405,15.3240646
173.21498,14.47625
173.2620079,14.3291721
173.3146566,14.4559817
173.3141825,14.3880964
173.7907053,14.8571616
172.8289447,14.7350007
173.0037754,14.7359533
172.9072475,14.7998334
173.0993898,14.7029104
173.1523493,14.4013473
173.06911,14.0329
173.1949281,14.0276047
173.2891375,15.58365
173.5314592,15.7093521
173.04176,16.22071
173.06927,15.88923
170.2820768,15.1339454
171.8997,17.309
171.87105,17.17059
173.27369,17.350965
170.0872063,15.3751507
170.92863,16.07926
170.3368561,15.4361641
172.45631,16.36258
172.10533,16.63571
170.81563,16.52975
171.67154,17.14021
171.69772,17.06736
170.86055,17.04747
170.67148,16.86075
171.4177272,15.1418341
172.026675,15.0387694
219.39302,26.28064
220.9886042,25.2760417
219.56216,25.77746
219.88901,25.36581
221.02786,27.59118
120.405,15.709679
120.73983,16.299406
146.429079,43.140382
146.4082069,43.1833235
146.5190245,43.1558065
146.47669,42.644437
146.0473319,42.9000574
146.3903252,44.55103
146.6836762,45.5735334
145.9159408,44.2611641
146.441278,43.69585
145.438812,44.1723978
145.5677254,43.9643838
148.319,43.5962358
147.3797665,44.5628577
147.5939466,46.2167431
144.2586168,46.1623421
192.0788243,50.1174274
156.3347057,5.929943
155.6394546,4.2163913
156.8497139,4.3426878
199.68767,20.33523
199.38184,20.67758
200.59006,20.04394
202.82602,20.05199
201.1868,20.21814
201.29379,21.80909
201.21631,21.59689
200.19298,22.394988
200.20532,22.89672
198.99715,21.41988
198.42764,20.86651
200.46991,21.73135
199.77036,22.21975
200.55579,21.789202
140.0150918,55.9311381
181.3820958,50.5463306
201.1713809,50.7518228
201.6412567,50.7516718
201.5823938,51.1170273
202.5947951,51.106466
202.9837902,50.5800946
201.2328424,51.1937752
199.1643148,51.0677348
200.2559687,50.5236135
200.841167,53.165472
201.2322904,52.9495797
201.2651922,53.1680315
201.9760786,53.0093248
202.4944616,52.9803612
201.6426641,52.3740201
201.340312,52.6660437
203.0336925,52.7249276
201.0754751,51.250483
204.48661,51.8735611
204.5073026,52.4257704
204.9687467,52.3865365
205.1345761,51.372094
203.8169678,52.3094213
203.0653215,53.7571462
202.8378333,54.0935763
202.7232686,53.9486551
202.8809163,53.1432959
203.1091944,53.1087143
202.4103123,54.4565348
204.2281325,54.7816369
198.4693703,53.5761373
199.5163948,53.6050409
199.4032431,53.4684751
198.359562,53.4042478
198.628201,53.480706
199.2446362,53.6849891
199.410554,53.7632019
199.5555719,53.2712625
199.255685,53.2739261
201.8772909,53.9524079
200.3417474,53.661932
202.0534097,53.9117093
200.7978455,54.1517738
201.7817789,53.4635613
201.2343108,54.0357717
201.6611265,54.0746326
217.32979,33.8161
215.0895946,35.2345636
216.4123497,35.7406025
215.5822501,36.356397
